sun_alt,sun_az,sat_alt,sat_az,sat_height,phase_angle,measured_mag,lab_brdf_mag,inferred_brdf_mag,sun_x,sun_y,sun_z,obs_x,obs_y,obs_z,A_eff_SA,A_eff_chassis,intensity_lab_brdfs,mag_lab_brdfs
-14.06739235,98.06710793,69.28727805,236.6644787,540.5782405,61.00801378,5.338564604,5.735135874,5.284870964,0,0.964430832,-0.264335338,0.019543483,0.021938548,0.999568283,0,3.64,4.20E-11,6.720669071
-17.56026632,60.89900201,71.3155175,198.9354819,541.9930336,59.14180237,5.19335171,5.671113451,5.138510027,0,0.947316906,-0.320297798,0.017745423,0.019505218,0.999652263,0,3.64,5.39E-11,6.449387356
-14.86210727,96.7999066,76.8232968,129.9757988,540.6421584,86.25440499,5.697854688,6.289037555,5.640333782,0,0.970355475,-0.241682132,0.009950501,-0.01530549,0.999833351,0,3.64,6.23E-11,6.292016257
-13.12066264,286.9690245,64.62809683,184.2567862,540.0956508,72.72626247,5.778969061,6.394183435,5.720863816,0,0.972064088,-0.23471559,-0.03587161,0.007772014,0.999326185,22.68,3.64,5.66E-11,6.396105515
-16.6771241,298.6092859,41.23619334,40.56283134,540.9981,70.22256981,6.301211324,6.877845474,6.242952422,0,0.953049136,-0.302815694,0.083649196,0.015466129,0.996375236,0,3.64,1.92E-11,7.571475793
-14.70389684,306.6604658,67.87279207,341.2496876,542.022865,93.71545475,5.900557225,6.327079418,5.840349142,0,0.973544302,-0.228498343,0.017848314,-0.026131143,0.999499175,0,3.64,6.01E-11,6.33005812
-23.41562052,92.8594395,31.98819852,34.09799898,542.7110948,101.1345239,6.87224303,7.589021541,6.811617985,0,0.940402228,-0.340064184,-0.095898827,-0.063364124,0.993372238,22.68,3.64,1.88E-11,7.592000243
-13.41326718,309.2413874,49.40827745,3.665417244,540.933214,101.0734135,6.627170581,7.208996192,6.565839527,0,0.980882629,-0.194600279,0.052563649,-0.038522999,0.997874261,0,3.64,2.67E-11,7.211974894
-23.4349067,94.30721101,22.95502836,47.36809969,543.4984422,114.9443327,7.41658794,8.145059338,7.354514716,0,0.955538625,-0.294865964,-0.109691512,-0.111421532,0.987700873,22.68,3.64,1.13E-11,8.14803804
-21.28726153,41.49368656,26.90086303,123.5428592,539.7902387,87.17304905,7.306186433,8.227068205,7.243787939,0,0.939621699,-0.342214937,0.133169347,-0.025531239,0.990764392,0,3.64,1.05E-11,8.230046907
-20.51734827,316.2899036,42.66510257,36.8354244,542.4831723,82.85353729,6.358540454,7.219090243,6.295407684,0,0.941577526,-0.336796321,0.079913439,-0.015732758,0.996677642,0,3.64,2.64E-11,7.222068945
-11.74610029,306.7333239,46.57604219,64.06362606,542.0898411,62.81661694,5.641031765,6.288545935,5.576337219,0,0.971927022,-0.235282518,0.064167656,0.032000111,0.997425939,0,3.64,1.78E-11,7.650043512
-24.47972758,100.1870008,55.56340354,123.4469312,540.1141385,97.53180994,5.225878265,5.441885761,5.161148235,0,0.929098564,-0.369832202,0.020340394,-0.048488585,0.998616606,0,3.64,1.36E-10,5.444864463
-22.46780745,88.68502828,69.43236055,140.4651792,542.0178064,80.96997443,5.352391751,5.903849907,5.287189298,0,0.930893925,-0.365289612,0.022796615,-0.018295046,0.999572712,0,3.64,8.88E-11,5.906828609
-17.18572296,75.73123627,44.96183205,24.88105904,541.4291765,102.5912532,6.50759302,7.04226257,6.442278556,0,0.968479968,-0.249091451,-0.057752138,-0.048621969,0.997146225,22.68,3.64,3.11E-11,7.045241272
-14.94775348,310.2181761,44.26963161,21.58436148,540.6090087,92.34997009,6.67418361,7.468179636,6.608002141,0,0.97238844,-0.23336821,0.072593036,-0.025982029,0.997023162,0,3.64,2.10E-11,7.471158338
-17.61833065,91.7700581,36.65238297,307.6289464,540.8550076,36.83200804,5.27987997,6.003210059,5.213648244,0,0.926089919,-0.377302879,-0.059394237,0.078602025,0.99513519,22.68,3.64,8.12E-11,6.003861212
-23.88644684,98.71006207,21.58426325,36.64113076,543.3220954,104.4359386,7.725228622,8.486759319,7.65875294,0,0.944283679,-0.329132698,-0.140424505,-0.084992205,0.98643666,22.68,3.64,8.23E-12,8.489738021
-26.85338528,266.7891288,31.11207939,306.6890623,540.7673332,110.6454202,6.226114244,6.955495186,6.159212997,0,0.92989173,-0.367833347,0.072583477,-0.092960172,0.993020667,0,3.64,3.37E-11,6.958473888
-17.64174865,299.4777088,47.86170452,28.42278653,540.8242955,77.7041707,6.238278419,7.146300329,6.171355446,0,0.953577703,-0.301147081,0.068537977,-0.00275443,0.997644706,0,3.64,2.83E-11,7.149279031
-11.59175662,304.7063981,44.38969606,208.4586861,541.177644,77.48213466,6.626392974,7.28750092,6.559389023,0,0.978014297,-0.20853785,-0.07654303,0.007140736,0.997040709,22.68,3.64,2.49E-11,7.289382565
-18.40990876,300.1852637,64.41615954,286.1896032,540.0922605,96.47205361,5.656324391,5.800704844,5.588532064,0,0.959565018,-0.281487079,-0.008859893,-0.035973911,0.999313454,22.68,3.64,9.77E-11,5.803683546
-11.81940677,105.1983218,37.20197243,318.6113564,541.3547706,39.23013605,5.256772348,6.03066578,5.188613603,0,0.959116775,-0.283010622,-0.054438878,0.080127889,0.995296905,22.68,3.64,7.92E-11,6.03119219
-16.25342467,48.61694801,20.19812815,331.1814284,541.7922355,95.7026163,8.244637608,9.153786943,8.176039084,0,0.970837342,-0.239739142,-0.166218373,-0.045042592,0.985059702,22.68,3.64,4.45E-12,9.156765645
-22.59400821,43.6058385,45.09020191,106.2082724,540.6300791,91.59534462,6.15679222,6.836637948,6.087381579,0,0.936294383,-0.351216212,0.06573157,-0.036285504,0.997177378,0,3.64,3.76E-11,6.83961665
-16.6191088,96.51776228,50.74823299,46.17684178,542.5561697,99.5247561,6.299463555,6.801908044,6.230011743,0,0.968951663,-0.247250226,-0.047554642,-0.040497928,0.99804733,22.68,3.64,3.88E-11,6.804886746
-21.91995536,40.59371541,21.41108895,102.454692,540.1746671,105.7263397,7.85861844,8.615743734,7.788953628,0,0.955096554,-0.296294738,0.140826657,-0.08485897,0.986390799,0,3.64,7.31E-12,8.618722436
-15.67821446,105.4356984,73.73023978,356.4261013,540.6180222,69.67940477,5.471292203,6.093779671,5.401147854,0,0.96078549,-0.277292702,-0.021534823,0.007271843,0.999741652,22.68,3.64,7.46E-11,6.095874139
-15.57728084,311.4441316,29.67488453,336.7494069,541.5036997,128.5852419,7.189047797,7.382365162,7.118803475,0,0.987337573,-0.15863328,0.051640697,-0.112550742,0.992303164,0,3.64,2.28E-11,7.385343864
-22.75143505,39.36405591,20.63825775,116.9162666,539.9894141,92.84938573,7.800198691,8.680077318,7.728121479,0,0.937654765,-0.347568038,0.162340999,-0.047104343,0.985609751,0,3.64,6.89E-12,8.68305602
-22.02251423,97.74651209,52.47716113,150.0463722,541.8214321,92.74543972,5.843858664,6.373450375,5.771182742,0,0.940068223,-0.340986415,0.045880791,-0.036778727,0.998269642,0,3.64,5.76E-11,6.376429077
-17.12265161,98.10238589,51.70894419,288.7261432,540.9463299,35.5979647,4.788132203,5.488666248,4.714553537,0,0.93655814,-0.350512269,-0.011341804,0.059213082,0.998180933,22.68,3.64,1.30E-10,5.489385845
-18.06967957,298.9602325,33.18500357,318.9353249,541.2758929,125.3096807,6.454649456,6.484690163,6.380106913,0,0.977756554,-0.209742989,0.036631325,-0.104023668,0.993900006,0,3.64,5.20E-11,6.487668865
-15.33433532,310.3412947,81.49859573,67.3203727,541.9628743,70.96021469,5.457566095,6.102954481,5.382635693,0,0.962986299,-0.269550346,0.010438937,0.00527617,0.999931593,0,3.64,5.66E-11,6.395811469
-13.97434039,309.2047471,60.00026911,22.91119083,540.5754092,85.81321508,6.1118707,6.870611633,6.036378886,0,0.973397667,-0.229122199,0.042617035,-0.012936627,0.999007724,0,3.64,3.65E-11,6.873590335
-19.90674378,99.20025038,63.34777388,171.2783752,540.3527019,79.94901679,5.625824401,6.337262842,5.550103568,0,0.944329597,-0.329000929,0.036778972,-0.012429259,0.999246126,0,3.64,5.96E-11,6.340241544
-16.53647705,290.0504975,30.04540569,269.0558181,540.2825181,129.2147062,6.895959848,6.946344316,6.820057956,0,0.984881189,-0.173231187,-0.042575118,-0.114420246,0.992519706,22.68,3.64,3.40E-11,6.949323018
-13.64863507,104.1025618,64.75490303,176.9999827,540.3589342,84.74732655,6.007271514,6.749423939,5.929794658,0,0.97427215,-0.22537475,0.034809518,-0.011026297,0.999333137,0,3.64,4.08E-11,6.752402641
-19.24335587,100.3249202,31.72758981,54.69149645,542.8222984,112.8424676,7.071911048,7.644939434,6.994003486,0,0.968035924,-0.250811584,-0.080842161,-0.083118041,0.993255222,22.68,3.64,1.79E-11,7.647918136
-14.64728202,63.00190537,24.73029153,198.103459,541.1883435,43.25842732,5.964933766,6.693591085,5.884298387,0,0.936567122,-0.350488269,0.106762798,0.100199069,0.989222852,0,3.64,7.99E-12,8.522196636
-20.53888346,44.02482712,42.02224967,145.9980395,541.4421867,67.71714404,6.132563743,6.743623928,6.049695516,0,0.93071008,-0.365757771,0.081700712,0.014668967,0.996548953,0,3.64,2.44E-11,7.309671279
-13.15491223,300.7348294,25.27665451,62.04371986,542.5346088,56.30693074,6.288905323,6.968970228,6.204750692,0,0.954547009,-0.298060408,0.125472532,0.070578989,0.989583372,0,3.64,6.76E-12,8.702691049
-18.16907021,259.6031385,63.74304984,284.7503943,540.0010809,95.78820127,5.72411527,5.932814045,5.639861475,0,0.960353258,-0.278785976,0.016037771,-0.03461121,0.999272162,0,3.64,8.65E-11,5.935792747
-13.2315139,106.6558867,38.72583083,309.0086516,541.1996464,32.26761592,5.112699256,5.875798885,5.025068157,0,0.950428706,-0.310942559,-0.03592395,0.0849417,0.995738107,22.68,3.64,9.13E-11,5.876349063
-13.68800359,103.7874168,67.42898803,349.9812767,542.8566711,68.34363419,5.611344469,6.09597233,5.522874323,0,0.968449039,-0.249211675,-0.029726762,0.012851711,0.999475439,22.68,3.64,7.45E-11,6.097563458
-20.33108729,94.34106652,66.5352147,77.79187226,542.1249313,92.24651688,5.508952098,5.708580081,5.420088755,0,0.948458218,-0.316902208,-0.00950671,-0.032392463,0.999430013,22.68,3.64,1.06E-10,5.711558783
-12.32654335,80.14252897,48.26231511,210.2432588,539.9443004,54.67393156,5.297035236,5.957969082,5.20812855,0,0.966801349,-0.255529159,0.052244339,0.042885524,0.997713065,0,3.64,2.04E-11,7.5015281
-20.41046367,316.4997864,47.82774042,305.0160167,540.8479437,110.98678,5.604586641,5.458895989,5.515678866,0,0.958573056,-0.284846793,-0.013367542,-0.067359372,0.997639225,22.68,3.64,1.34E-10,5.461874691
-12.7360389,295.2656662,20.11990135,43.4314736,543.1980976,68.81535575,7.161008742,7.783780983,7.071944306,0,0.962928114,-0.269758126,0.166555302,0.046969711,0.984912777,0,3.64,4.14E-12,9.236539706
-14.75266037,257.2857267,51.21615441,136.8484669,540.2702953,59.6445569,5.461382229,6.046326089,5.372108078,0,0.958773352,-0.284171885,-0.053258522,0.030238216,0.998122828,22.68,3.64,7.80E-11,6.047331406
-16.17076113,102.8978961,33.27328357,138.4165458,540.0948255,120.0513564,7.114058703,7.469613305,7.023777643,0,0.981587359,-0.19101376,0.062394751,-0.090304144,0.993957774,0,3.64,2.10E-11,7.472592007
-19.96176362,101.2492248,22.18276337,29.83387681,543.5142042,98.53935509,7.897780297,8.713648317,7.806322601,0,0.957385167,-0.2888142,-0.149548946,-0.058840238,0.987001996,22.68,3.64,6.68E-12,8.716627019
-12.13486969,104.4195971,57.68035987,212.095346,542.3374836,70.34516452,5.926564899,6.373546866,5.834875606,0,0.974484099,-0.224456544,0.046671997,0.014341172,0.998807317,0,3.64,2.74E-11,7.18532713
-14.98780923,105.8389865,76.74339484,350.9323853,542.2654337,69.81761449,5.491800362,6.071947469,5.399577595,0,0.963955527,-0.266063416,-0.016742567,0.007681632,0.999830325,22.68,3.64,7.61E-11,6.073982411
-13.62702774,56.03481772,49.915696,88.77837231,540.8010729,110.2485056,6.596799902,6.719901313,6.504142282,0,0.983158202,-0.182756531,0.034247686,-0.054131033,0.997946355,0,3.64,4.19E-11,6.722880015
-20.65950825,45.55105373,43.78942732,333.5507467,541.3892085,87.96995433,6.34946395,7.103973061,6.25613061,0,0.944310313,-0.329056277,-0.073890935,-0.026231268,0.996921286,22.68,3.64,2.94E-11,7.106951763
-25.79327306,68.35600659,20.10287768,94.630479,540.2707237,127.4887347,6.719566634,7.353458253,6.625694642,0,0.957211514,-0.289389213,0.071800958,-0.156779529,0.985020204,0,3.64,2.34E-11,7.356436955
-19.37830618,73.58446488,48.85987812,94.89828912,540.5534077,109.1656239,5.83915728,5.858634357,5.745181442,0,0.962076374,-0.272780225,0.023640227,-0.061974804,0.997797707,0,3.64,9.26E-11,5.861613059
-23.96110808,97.77626119,26.22390439,32.2381426,543.6405327,99.20689838,7.345340506,8.090940843,7.250268737,0,0.937001856,-0.34932438,-0.123905972,-0.064259819,0.990211081,22.68,3.64,1.18E-11,8.093919546
-23.53725073,312.3317731,21.30740937,257.433822,542.1015229,110.2455777,7.750351058,8.455065267,7.655214676,0,0.951841191,-0.306591499,-0.130411019,-0.10188817,0.986210813,22.68,3.64,8.47E-12,8.458043969
-18.6713817,256.615603,39.66759695,302.7093503,540.3638565,107.5395364,6.644152741,7.12399497,6.547926568,0,0.965568391,-0.260149345,0.06317009,-0.063207646,0.995999163,0,3.64,2.89E-11,7.126973672
-21.46255058,99.82118612,34.72630853,58.10442188,543.044268,111.2546814,6.591037829,7.125518271,6.494412122,0,0.956788873,-0.290783514,-0.068091947,-0.080187985,0.994451293,22.68,3.64,2.88E-11,7.128496973
-15.37516722,50.06790557,44.77440861,109.268195,540.0375124,99.423938,6.694170542,7.318869677,6.597534307,0,0.973903682,-0.22696171,0.064445273,-0.039869614,0.997124476,0,3.64,2.41E-11,7.321848379
-24.2027713,90.62719881,37.64042582,140.5422704,539.6429367,102.3983639,6.356479966,6.960596244,6.25947683,0,0.935940481,-0.352158225,0.071021684,-0.063476464,0.995452992,0,3.64,3.36E-11,6.963574946
-15.26858588,102.5504577,60.37750111,301.411816,540.9648163,47.14408977,4.857957574,5.492224405,4.760031786,0,0.952935275,-0.303173814,-0.014369808,0.041489979,0.99903558,22.68,3.64,1.30E-10,5.493055673
-26.90813092,307.6231811,36.90424066,286.2637107,540.9470162,113.0998208,5.302821175,5.595749844,5.204316458,0,0.929340376,-0.36922414,-0.034157646,-0.091575621,0.995212119,22.68,3.64,1.18E-10,5.598728546
-17.47824165,99.97846489,25.36851534,29.9873946,543.8704333,99.5680456,7.807299533,8.604633161,7.708674068,0,0.968170106,-0.250293119,-0.133111585,-0.054382535,0.989607925,22.68,3.64,7.38E-12,8.607611863
-16.88305778,312.9914608,35.68341255,334.2250024,541.6473106,123.715884,6.561875496,6.557344958,6.462355637,0,0.980173991,-0.198138706,0.035982945,-0.095196667,0.994807932,0,3.64,4.87E-11,6.56032366
-18.02062358,313.1880546,30.48851018,34.28613336,542.4902466,88.27213804,7.277680059,8.157108791,7.178137375,0,0.957228532,-0.289332919,0.118481195,-0.023131708,0.992686824,0,3.64,1.11E-11,8.160087493
-14.87870247,310.2737548,28.15460348,147.7272326,539.0390522,20.92563165,5.465944117,6.245364338,5.365560497,0,0.927316327,-0.374278545,-0.040576594,0.123300318,0.991539496,22.68,3.64,6.50E-11,6.245915068
-15.63566513,264.656653,39.71670252,48.08145569,542.2814156,39.90602214,5.244349687,5.936449864,5.143437911,0,0.941270709,-0.337652859,0.054561609,0.070945052,0.995986863,0,3.64,1.84E-11,7.61576124
-19.0227504,99.7188532,28.17853319,133.2874112,539.8417802,122.7138736,7.054050974,7.531664775,6.952196975,0,0.975298945,-0.220889038,0.069602675,-0.109633027,0.991532182,0,3.64,1.98E-11,7.534643477
-17.8051571,313.261228,63.44242436,112.1199458,541.7934464,47.89066502,4.893354849,5.467678782,4.790401078,0,0.940436055,-0.339970626,0.014152839,0.036083426,0.999248559,0,3.64,4.49E-11,6.648136826
-17.78862906,266.3883493,67.76911096,343.8708561,541.7740704,78.18706744,5.665993005,6.387558959,5.562443976,0,0.954318741,-0.298790462,0.030968679,-0.007195635,0.999494454,0,3.64,5.69E-11,6.390537662
-16.87300368,312.4638239,70.15170053,351.6496709,542.1076736,88.78709174,5.723630384,6.173312304,5.619143977,0,0.963065379,-0.269267667,0.01766398,-0.021899098,0.999604128,0,3.64,6.93E-11,6.176291006
-25.09436818,274.5987043,45.10876923,266.041088,541.6131023,109.3641327,5.070073255,4.845136915,4.96461088,0,0.934636393,-0.355604855,-0.010836467,-0.074372592,0.997171644,22.68,3.64,2.35E-10,4.848115617
-14.79491942,310.5999101,79.63851853,358.5640321,540.4004177,82.25546092,5.697408623,6.333241806,5.591606409,0,0.969244399,-0.246100172,0.010567361,-0.009579512,0.999898277,0,3.64,5.98E-11,6.336220508
-10.69924934,54.19823113,48.7718749,192.8758871,539.7844317,51.24574515,5.177082925,5.852371719,5.067037333,0,0.972170821,-0.234273121,0.044341429,0.049478682,0.997790408,0,3.64,1.90E-11,7.581975421
-21.9480052,41.19625064,74.53441148,60.80900476,540.1314563,82.68941379,5.324083557,5.712465165,5.213575791,0,0.934919112,-0.354860893,0.007172077,-0.020308129,0.999768044,0,3.64,1.06E-10,5.715443867
-12.61944015,107.2387429,66.02696087,171.6899012,542.2458701,88.35945064,6.127812267,6.778292052,6.017116869,0,0.979014251,-0.203791797,0.031094463,-0.015121753,0.999402055,0,3.64,3.97E-11,6.781270754
-23.26100768,258.9916435,36.8449525,333.1034901,541.3648821,87.96312497,6.612930377,7.383245164,6.502065796,0,0.929677565,-0.368374301,0.093135994,-0.030461026,0.995187325,0,3.64,2.27E-11,7.386223866
-17.46107568,104.4027136,26.34945254,47.47514857,543.5260381,109.4686429,7.806532229,8.463357483,7.695124724,0,0.974401946,-0.224812916,-0.113994824,-0.079459921,0.990298592,22.68,3.64,8.41E-12,8.466336185
-21.94640538,95.20683433,58.54476315,64.52682338,542.7920053,95.59245932,5.566792755,5.772815947,5.454472005,0,0.942006299,-0.335595192,-0.023760053,-0.040890867,0.998881072,22.68,3.64,1.00E-10,5.775794649
-19.76325473,69.69911227,35.17725838,329.0084916,541.6075339,70.27547255,6.568699871,7.149525072,6.455690358,0,0.935101883,-0.354378989,-0.102295991,0.015339042,0.994635734,22.68,3.64,2.82E-11,7.151242587
-23.53567545,98.91216477,47.45084985,39.85480622,543.0601218,91.40945799,6.033270862,6.62345182,5.919811166,0,0.930831369,-0.365448988,-0.058952618,-0.03734509,0.997561995,22.68,3.64,4.58E-11,6.626430522
-20.15307798,302.7737486,58.88189671,188.2671086,541.6902911,60.25122595,5.450943241,5.934766321,5.337417228,0,0.932060864,-0.362301732,-0.042708245,0.018645363,0.998913588,22.68,3.64,8.64E-11,5.936355027
-17.90640151,91.5891478,51.14159266,229.2528224,542.1274341,47.09920728,5.10969514,5.715917794,4.99563223,0,0.93667452,-0.350201148,0.04213859,0.044917821,0.998101562,0,3.64,3.12E-11,7.044304108
-16.64675908,258.0976003,32.24484857,41.81684926,542.5852376,36.28620417,5.504861856,6.196542844,5.38907082,0,0.927984792,-0.372618068,0.069620866,0.090217372,0.993485662,0,3.64,1.38E-11,7.927913628
-13.70126716,51.78976034,50.54097451,143.9454637,581.4192527,78.10612202,6.55337577,7.364558523,6.434225482,0,0.971075087,-0.238774317,0.06690783,0.001420475,0.997758149,0,3.64,2.12E-11,7.461830444
-12.36753886,252.9391651,42.28519786,206.8542453,541.5981129,110.9227278,7.195571761,7.585737758,7.076351262,0,0.987490763,-0.157676865,-0.058665225,-0.05776295,0.996605154,22.68,3.64,1.89E-11,7.58871646
-19.39132333,100.4336032,55.26329638,342.6439246,540.9540053,58.43706572,5.525769096,5.939664969,5.406324927,0,0.934882837,-0.354956449,-0.047512067,0.023997613,0.998582354,22.68,3.64,8.61E-11,5.941024305
-18.91373721,311.1323478,20.80952909,226.7057119,540.9648601,88.32252897,7.985423803,8.888610553,7.863560598,0,0.952650045,-0.304068892,-0.166261854,-0.025621922,0.985748707,22.68,3.64,5.68E-12,8.891589255
-17.5087972,91.40281019,30.36572869,212.2062773,541.5151825,55.0081724,6.06155421,6.670400718,5.93915265,0,0.933818799,-0.357746349,0.106162903,0.058110239,0.992649303,0,3.64,1.14E-11,8.133969906
-23.2587846,303.5395203,69.98237158,316.5518461,540.4153834,86.29529435,5.28925824,5.527479285,5.166395721,0,0.92927709,-0.369383391,0.006302365,-0.027601457,0.99959914,0,3.64,1.26E-10,5.530457987
-16.37506593,92.54843634,33.30164811,321.3600639,541.3409321,46.93222981,5.682343808,6.326286815,5.557771422,0,0.9368839,-0.349640612,-0.084679138,0.070018929,0.993945066,22.68,3.64,6.03E-11,6.326950761
-12.83196054,65.78258549,60.58228082,338.1396403,542.8562376,79.99347181,6.197514513,7.000055339,6.07276695,0,0.975470917,-0.220128351,-0.04363401,-0.002228942,0.999045097,22.68,3.64,3.24E-11,7.003034041
-15.6577301,49.76734949,41.97155342,24.64163971,541.0960141,117.8822989,6.583080095,6.564212226,6.457360661,0,0.980500682,-0.196515682,-0.034649161,-0.075526819,0.996541587,22.68,3.64,4.83E-11,6.567190928
-21.63552933,99.12820067,32.23694045,34.33749853,543.4629024,97.944542,7.049643625,7.74322748,6.922542966,0,0.94704537,-0.321099778,-0.101364162,-0.05247888,0.993464279,22.68,3.64,1.63E-11,7.746206182
-21.78203959,92.14525277,36.67776765,59.43979858,543.1603548,113.8926349,6.228783715,6.626560776,6.100561823,0,0.956400329,-0.292058917,-0.051833224,-0.08411422,0.995107087,22.68,3.64,4.56E-11,6.629539478
-24.76487377,98.76345161,23.23638862,113.4475996,539.7384539,129.9307804,6.219145263,5.793342995,6.089737007,0,0.960386307,-0.278672105,0.036898446,-0.149466608,0.988078052,0,3.64,9.83E-11,5.796321697
-18.92192836,314.8981882,40.79543955,23.04547647,542.2660505,93.13510435,6.665047307,7.363181215,6.534773289,0,0.956227748,-0.292623469,0.079382066,-0.034250932,0.996255671,0,3.64,2.32E-11,7.366159917
-11.5842448,302.0177688,67.15473804,133.0880203,542.0264131,56.06066792,5.00526957,5.594269193,4.874962123,0,0.972666151,-0.232208007,-0.006337739,0.032153607,0.999462845,22.68,3.64,1.18E-10,5.595106866
-19.64988506,45.15884459,23.52790631,115.1509355,539.4557907,99.27647777,7.836597278,8.596652368,7.703157009,0,0.959040689,-0.283268348,0.140544014,-0.05871334,0.988331991,0,3.64,7.44E-12,8.59963107
-19.39582409,103.2933369,25.44384058,127.0139999,539.4197011,129.5777075,6.937006362,7.214640283,6.80313824,0,0.978619326,-0.205679884,0.055238244,-0.131318079,0.989800131,0,3.64,2.66E-11,7.217618985
-17.32721479,305.0048795,51.71647674,116.1810144,541.7546522,35.09305099,4.846315966,5.484817058,4.711229601,0,0.935162267,-0.354219614,0.009450946,0.059610533,0.99817697,0,3.64,3.17E-11,7.024259313
-21.30965223,318.5150431,28.51279923,298.0443529,540.633855,126.403116,6.367131871,6.502685417,6.231462922,0,0.968713874,-0.248180236,-0.043241808,-0.121075581,0.991700988,22.68,3.64,5.12E-11,6.505664119
-23.36114828,90.30796124,29.76890618,45.86334781,543.2155707,111.841255,6.861008002,7.461677019,6.723525158,0,0.949965303,-0.312355443,-0.083753978,-0.091131608,0.992310587,22.68,3.64,2.12E-11,7.464655721
-12.50161781,51.72191668,41.1949022,139.9969615,540.1767612,83.08154782,6.9967461,7.874703482,6.859114988,0,0.977012362,-0.213182654,0.084964401,-0.004152703,0.996375334,0,3.64,1.45E-11,7.877682184
-21.41918182,303.1104746,45.39530997,313.569308,540.7304008,112.5102298,5.546072441,5.298476682,5.405081135,0,0.955153981,-0.296109563,0.013155038,-0.073180399,0.997231956,0,3.64,1.55E-10,5.301455384
-20.57451773,42.47362045,30.1545714,137.3871743,539.6217764,75.76670774,7.036695697,7.818046574,6.895487865,0,0.933504605,-0.358565408,0.121422826,0.004802195,0.992589259,0,3.64,1.25E-11,8.034568989
-16.99083794,103.2369189,58.25537815,160.6400419,540.1495918,91.29306936,6.049109241,6.572727963,5.906837407,0,0.963596333,-0.267361378,0.039804026,-0.026111052,0.998866284,0,3.64,4.80E-11,6.575706665
-15.71928351,102.3842114,38.79170615,81.02323453,542.2794834,121.9383015,6.652997558,6.539257566,6.510528341,0,0.982336483,-0.187123046,-0.032905548,-0.08611947,0.995741263,22.68,3.64,4.95E-11,6.542236268
-18.16974722,103.9951079,62.04356625,343.6981941,540.8729262,59.98995784,5.441502676,5.844273312,5.298896688,0,0.943545433,-0.331243137,-0.035684334,0.020275395,0.999157413,22.68,3.64,9.40E-11,5.845716246
-11.27134096,54.3013132,25.56979232,310.0040021,541.3366669,72.37228114,7.107070953,7.658453288,6.963860147,0,0.973679678,-0.227920785,-0.138845294,0.030962131,0.98982995,22.68,3.64,1.77E-11,7.659356709
-20.89641365,99.25198393,66.98560903,107.0330772,540.6408977,91.92517208,5.497155524,5.615407007,5.353849934,0,0.94537828,-0.325975318,0.00441003,-0.032665589,0.999456608,0,3.64,1.16E-10,5.618385709
-17.14624367,290.0401553,41.26595313,105.8113528,540.1758848,24.39242746,5.00714307,5.687425477,4.861984961,0,0.927175602,-0.374627019,0.006449984,0.084626537,0.996391864,0,3.64,2.28E-11,7.383426905
-28.77192913,49.9233439,21.98265326,68.21206761,542.4103371,126.2696258,6.073112069,6.097873678,5.924769108,0,0.94024372,-0.340502198,0.04727583,-0.154531879,0.986856066,0,3.64,7.43E-11,6.10085238
-22.70518313,98.50659501,28.99615076,46.14565025,543.4079565,107.7963366,7.16430787,7.770458349,7.015742119,0,0.950314157,-0.311292471,-0.097656147,-0.081256575,0.991897498,22.68,3.64,1.59E-11,7.773437051
-21.17931091,100.2700354,60.27648182,62.86215049,542.4257626,93.06601645,5.678173813,5.931965276,5.526455351,0,0.944607314,-0.328202717,-0.026500752,-0.035364763,0.999023045,22.68,3.64,8.65E-11,5.934943978
-18.06327108,96.49733039,31.88426348,64.55742476,542.4226268,121.4175616,6.935744706,7.250204738,6.781883244,0,0.976615678,-0.2149926,-0.059370109,-0.098818651,0.993332806,22.68,3.64,2.57E-11,7.25318344
-11.50276354,264.1959243,64.07888067,302.8439613,540.7999156,98.92778812,6.398808641,6.72629924,6.243239019,0,0.985364008,-0.170463403,0.023380851,-0.029504454,0.99929116,0,3.64,4.16E-11,6.729277942
-14.75336498,49.42034245,38.77996419,99.56579702,542.0998153,108.8808289,7.173234957,7.627768118,7.016263436,0,0.98051653,-0.196436589,0.069805945,-0.060232407,0.995740522,0,3.64,1.82E-11,7.63074682
-22.6050665,55.52145736,38.00645112,136.2782905,541.1787253,83.11711668,6.597036645,7.373182394,6.439468553,0,0.929561549,-0.368666958,0.092509814,-0.018670594,0.995536711,0,3.64,2.29E-11,7.376161096
-13.86609197,105.0713677,63.8331407,49.10523155,542.7291247,91.40548771,6.151420296,6.665003219,5.990677899,0,0.975783968,-0.218736479,-0.031474852,-0.02159953,0.999271131,22.68,3.64,4.41E-11,6.667981921
-16.25064279,298.2321186,53.5645935,93.99645303,541.5738997,41.83468879,4.945875864,5.541707051,4.784573194,0,0.944352125,-0.328936261,0.023617763,0.051431309,0.998397226,0,3.64,3.15E-11,7.032115538
-22.13833357,44.84520455,49.46272327,128.0991865,540.1843721,77.54480525,6.04441514,6.790050959,5.880367889,0,0.929437847,-0.36897871,0.064300004,-0.009301228,0.997887266,0,3.64,3.93E-11,6.793029661
-13.82674731,51.18157424,64.37235391,261.8166476,540.6278514,54.77097069,5.070574158,5.603719931,4.906490799,0,0.96289849,-0.26986385,-0.019092239,0.031873285,0.999309552,22.68,3.64,1.17E-10,5.604653947
