sun_alt,sun_az,sat_alt,sat_az,phase_angle,A_eff_SA,A_eff_chassis,calculated_mag
-7.377831210818391,34.28492670534644,51.95769538946221,122.44787107963118,85.32290443,13.17077591,3.64,6.868134556977083
-1.593260641557244,148.3318841767901,16.045083164065936,348.5546368852747,24.61350802,22.68,3.64,7.975593359632418
-18.78323663940926,301.50591346016097,16.5091160428226,192.95112090754264,67.64502849,18.61959347,3.64,8.354777297453499
-1.14880753632809,75.6038097376926,36.56399419311981,100.9098573501085,135.5634338,0.0,3.64,8.940247172478692
-17.85814803356488,97.8420295676323,64.88047438988741,135.00459298299293,92.54146996,21.26959554,3.64,7.831952848685876
-6.5398861353773245,25.99031434845639,73.06632777647552,180.2776184201801,68.30456431,0.0,3.64,4.090904901529014
-10.070190118711569,3.4130264036173017,87.59925402947829,110.29020736814218,79.24120606,0.0,3.64,7.041801087679004
-10.26436280737598,87.5109762222037,38.81338286926896,197.39486513682644,68.13254638,0.0,3.64,5.838626172339114
-3.971520135087176,122.13570598762296,34.59505664787792,313.41316576740525,32.36268889,0.0,3.64,6.603254960735564
-2.5338804383926217,116.32869351115932,61.39930527664357,159.5490451640587,108.0403152,0.0,3.64,4.645889171811922
-4.272590492449313,39.46896599594336,56.4359820872471,116.58415279915413,93.48932336,0.0,3.64,6.93779877359149
-21.359757619818414,348.4473476247633,83.40775485188023,65.72325122566461,70.22876926,22.68,0.0,5.721538207644832
-8.050248532060401,101.63458910190928,9.738395230369743,234.27972474782052,46.77995985,22.68,3.64,8.912305288370355
-0.1570941121738792,89.70516387339147,28.010668745551605,156.0071950330248,110.7043606,0.0,3.64,6.8324840146776165
-7.455211710577786,343.1957478771927,76.47243266594728,57.0060650045859,86.47502653,22.68,0.0,5.976072825646331
-23.99435531353048,98.53106628369844,14.655401068744863,121.0262445659814,135.5389581,0.0,3.64,11.176548103350774
-8.810229656014366,263.74315679324127,34.28545771728247,73.08630004372316,27.29106659,22.68,3.64,9.542474078778305
-11.647483820051413,115.490699252801,42.128389748814165,336.50112827641493,46.87914881,22.68,0.0,6.121984133153324
-23.7057232111794,58.54449208546682,39.490321906061446,108.53007304617329,101.4588251,0.0,3.64,7.832714812975691
-5.276767900400773,185.595814094748,26.02220599678947,25.53992249884379,28.17645507,22.68,3.64,8.094167515169223
-11.281209045239232,202.52075121855768,19.27257056360336,20.70868108722191,8.179939751,22.68,3.64,7.848718556215929
-9.576211572882055,64.05467516883581,44.58337396645252,272.1576437153969,42.58448855,22.68,0.0,5.022711818868606
-22.736409445143043,17.71831692650734,80.65927654730496,284.4921562737872,67.0584501,22.68,0.0,5.898712581941164
-5.459156970005173,296.3791736771351,60.08915381111583,278.5769368230968,112.9642944,0.0,3.64,7.64650544225548
-19.041091191244952,273.7648977038468,37.76166397559194,357.52997950209925,83.18728045,22.68,0.0,8.766116042048491
-19.07766989595952,158.43114022837108,71.2117592131066,249.5655129880301,71.61144643,22.68,3.64,5.645320614762424
-7.627818755081361,317.32832621054587,58.68711648321334,49.54281079068138,82.33923774,22.68,0.0,7.712475221525738
-19.43434482836645,47.02954583340914,65.35102016041243,223.50878533667728,45.97585356,22.68,3.64,5.256899883524026
-15.937759772292456,284.33749731999234,53.9360365216912,275.9030525497237,109.7530511,0.0,3.64,7.519171017988953
-9.912427230969868,309.19038188721225,30.89792264642877,159.0287854296512,34.75321478,16.72755469,3.64,8.904349725197841
-21.40440553177124,140.80320130085315,60.66569244885935,228.4433537290205,72.58008048,22.68,3.64,5.359793950373382
-5.600619434176361,44.01641913710878,57.84272026867308,5.193041079224651,109.2725071,22.68,0.0,8.739343692423917
-7.9868365493083635,91.49167182347044,60.45301010568704,235.24286014911416,59.02178102,22.68,3.64,5.515743548576442
-10.538159723423531,28.545969552569428,73.8589488299829,219.88440383021057,63.66232705,22.68,0.0,6.8060811354442885
-1.1955450434813863,27.140605675226382,73.17554189830345,122.0944880855673,87.42308712,0.0,3.64,6.375325724648718
-7.8553503445407005,57.44900157344345,33.641567955465575,305.5861490200207,67.49117983,0.0,3.64,6.726304888152928
-4.0821393669986055,147.0761086777375,51.5102409657595,22.14182975077476,65.71917214,22.68,0.0,6.021304562141125
-9.783490467086626,67.77659444373,60.144448858094826,216.06965724551225,55.61650626,22.68,3.64,5.1499353248758055
-21.500282320606967,96.00281350325938,77.18251592723189,183.96648499435344,69.51031509,0.0,3.64,4.826938633674921
-13.99127982281964,47.35335898569649,62.51318664386636,94.86256682838628,95.05022988,0.0,3.64,8.653233549354418
-21.91166443547824,156.51620300916164,72.99861539800602,263.5128813157482,64.14053371,18.36629765,3.64,5.595658872591287
-15.643183716895503,56.07750904875642,70.98938854427477,110.26309057932916,85.9063675,0.0,3.64,6.442589896635163
-15.741393191088251,145.2090900167156,47.19995647583077,167.02958681360366,114.0822721,0.0,3.64,4.179486341249936
-14.427269315997057,334.154691585386,85.7013696796649,122.9013231725542,71.91022477,22.68,3.64,8.8391995824475
-22.68491053163607,152.05068705648372,63.97635599520095,189.39630192831493,88.58184347,0.0,3.64,2.1174978123686614
-16.507899535797776,295.1854251328011,75.11831156965694,312.5445489219279,87.73082543,0.0,3.64,3.9206366645317567
-27.213879276172545,74.11992095898928,23.326249726260382,103.0294263734552,122.260819,0.0,3.64,9.5773990522908
-2.496900800944093,70.45175233050986,76.15548758326905,321.02349973203343,83.00298952,0.0,3.64,7.011318284072512
-8.975372539773945,289.3150384777361,78.47659877029531,90.686509037962,70.13229329,22.68,3.64,8.330659067044737
-9.707789946896408,314.75424034520347,68.00579879939536,281.87235252920186,98.83895611,0.0,3.64,7.383975156977351
-15.80068323148802,40.153960259819016,51.49346942273815,141.35826733974093,70.76252738,19.58112033,3.64,6.980812067301001
-20.398003140955925,176.70370151503184,59.60661624896572,9.15074196214727,40.20821361,22.68,3.64,5.333560614760091
-9.088040102195212,79.6397532291628,28.4243007329073,185.4915962569325,71.79663466,0.0,3.64,6.423725452007448
-19.83971528396921,42.46446180429561,62.18338025609722,288.5504859398346,61.43827923,22.68,0.0,5.820786026982788
-11.089072176960494,199.1220980239165,35.54240735502505,65.45584896949893,48.46096197,22.68,3.64,10.623378600893425
-4.453632468649554,45.96325939470712,60.04657798298066,331.6593198916081,93.86399638,22.68,0.0,7.816314906114608
-22.927229535606138,59.56167246619239,30.293841871474708,120.60993432350212,100.8620112,22.41143484,3.64,7.763725266918974
-7.436805057809328,321.81135570539544,59.00283002001971,42.5250912418507,88.36431082,22.68,0.0,6.9349018575785415
-2.894487028155813,99.85049448095464,89.03873631639637,309.5351223683716,86.270511,22.68,3.64,7.863324701045435
-1.815878745427634,122.28609362495406,25.492437697225505,182.8669032153192,115.4366547,0.0,3.64,8.953695321195594
-4.8513523755418335,48.233488649973886,35.949734981058306,319.1810909915554,87.91916717,0.0,3.64,6.754221141696895
-14.530952020598113,22.832549785358207,21.442843326774764,171.421928030021,30.60548532,18.75894177,3.64,8.007708491356098
-15.024397937540716,70.1210942077152,26.74970507056002,0.8971530677424662,100.9089563,0.0,3.64,6.867774165292762
-11.820747794299187,178.64926503740358,60.386822801938216,29.68831699353944,53.6651579,22.68,3.64,5.105288499727373
-20.52748324897876,24.16050373541616,83.98672299512975,302.58610151907965,70.4668587,22.68,0.0,6.93885067123336
-21.51494403075949,183.3179310706829,59.779613581411546,218.88555933481723,93.66897087,22.21578737,3.64,3.076506148003481
-20.30410740194373,103.7871572402222,73.8172161262785,332.81194987818105,59.69171711,22.68,3.64,5.880247151684871
-13.57602613833437,322.76677975566537,79.09640556153622,261.5413170255562,81.83707978,0.0,3.64,7.160823161374891
-4.013080914552365,11.475247118061615,77.826513720908,130.41579031748,80.20044243,0.0,3.64,7.216015029059964
-13.848411080492824,59.36668601899062,63.98012438905038,344.93193501495927,84.21470853,22.68,0.0,7.047820312295395
-8.75567506947613,95.09277414892247,20.035875791416903,121.21629931658488,141.4004581,0.0,3.64,11.28351150486824
-4.55993699261058,18.30363565899264,78.8797438532406,145.0596793316955,78.86867615,0.0,3.64,5.413190960017008
-22.45512289982893,344.0138252792235,86.75410717728215,8.141354780315089,70.51316395,22.68,3.64,3.2830478568395645
-17.160729836382874,24.4124292922146,79.90709398379482,130.0634960145192,70.38733856,0.0,3.64,5.513032453555802
-4.78665150539233,263.9797894460543,80.73111807477731,252.32995847648883,94.29222939,0.0,3.64,7.479644721776852
-14.966679404798612,317.95511332670503,38.49129898994143,223.01292377263795,76.94530989,20.28673781,3.64,7.3485048998078835
-16.357503693723427,26.730524596382786,68.49383002022918,351.9793975653446,91.54708347,22.68,0.0,8.81382068844751
-0.4964470938629402,65.92821208581128,33.28575099404038,348.90806009205056,100.5444158,22.68,0.0,9.347893194460505
-29.30267699771663,97.7652507668554,31.55460339144284,106.9194557697772,118.5237055,0.0,3.64,8.930396211574012
-5.737993634058165,107.95714377125678,80.83162527792264,203.0441616023362,83.52558103,0.0,3.64,6.192630627292809
-1.6413142152774955,34.47909611305297,9.748523323842091,191.1957038320223,24.52561405,18.97661892,3.64,8.905452066228762
-19.52197709972845,217.9670826852598,62.7962218340795,241.7226584278403,95.57589887,0.0,3.64,3.8786546785089433
-9.262216680741655,117.4927359910115,31.4948905571326,161.13275669206885,121.6648729,0.0,3.64,6.026219780391174
-4.906128646511999,50.37756211043116,68.96850169039773,166.71629594218115,76.20373375,0.0,3.64,2.7696249651803404
-4.868150775204687,37.04648908570309,72.82369420220598,144.86673871198693,80.1466271,0.0,3.64,4.962153178722029
-17.125071296656877,155.14391782557527,46.59874857875463,43.101099618624325,62.58847648,0.0,3.64,7.3978707426688315
-17.19883246111857,305.5867496730596,40.114084507131686,218.4712717364565,81.15562223,21.97489285,3.64,6.664884177188151
-20.294915639430627,63.4051367697923,56.58639416015497,133.60829030310623,83.41974863,0.0,3.64,5.485965163732239
-5.950317553309365,113.9117601322112,24.42648525219648,326.1073085260172,35.98141851,22.68,0.0,7.087023575575479
-20.07768870468618,180.0,54.007674375551936,86.72303763840327,71.9823888,0.0,3.64,10.595793043596355
-8.445847271424952,350.14005918890274,79.9574060780307,269.40271329409114,83.28906475,22.26665517,3.64,6.04225987615016
-19.508894039608005,87.07349976186562,15.629095552126314,160.83757153697346,99.42912834,18.18256797,0.0,8.62607390469792
-7.230526693188784,26.594921265182588,82.32423072078777,342.8380247045943,88.33656716,22.68,0.0,7.995757336999313
-11.48656471092741,253.5352654965327,25.345963655082304,70.73670368946988,14.10982569,22.68,3.64,9.368927812523765
-0.9032280541181478,65.77668769967029,46.17863385039663,132.28437930221676,105.343525,0.0,3.64,5.946711893293781
-4.940497943730448,34.579445812698175,84.18172990469657,317.30813946063205,86.36361111,22.68,0.0,7.604120071596773
-0.8214220126570159,67.89882524167719,65.12597597469095,306.7567819296805,76.67262878,22.68,0.0,6.256800862797344
-7.586455955240661,31.45811442863601,65.48703701729428,144.0417244165981,73.85542089,0.0,3.64,5.584921759409097
-15.359988235337267,266.56628103914505,48.96835617034659,80.42000457867837,33.98318568,22.68,3.64,8.844926015849326
-12.955489417918884,84.53657209114968,73.12372959627741,90.82931506927557,93.82289042,0.0,3.64,8.179067188329975
-1.3197526570002995,326.47897164785985,70.53266322464565,301.09323499990154,106.2180997,0.0,3.64,7.449025505705464
-16.01024768884415,31.249422203193543,78.14435820613282,249.60844529701183,64.8635434,22.68,0.0,6.171936602908275
-16.870372261116547,105.52251312995716,39.7884627785461,121.98376814713774,121.2975537,0.0,3.64,7.408084069050574
-12.709683796579752,1.2116540840423389,89.57116386809308,97.38130460702746,77.24458626,0.0,3.64,6.803396705324484
-25.540205974681363,84.46412210326847,37.28586050764234,123.6367449375026,107.1783932,0.0,3.64,7.152127184806289
-7.81110775065941,300.6982991442067,67.96381288492007,269.5828599326597,101.0842881,0.0,3.64,7.399280252999242
-12.67955588406438,93.0110942476326,54.98528503508186,312.83305899916706,52.43125007,22.68,0.0,5.813426908907209
-18.02327729615907,16.147954984282336,79.08231684823885,233.8423798696574,63.49235753,22.68,0.0,5.630180372875278
-6.64329122811654,94.9933381198664,55.5704695081333,272.70119802759945,48.96131991,22.68,3.64,5.518535938034939
-12.281594622777954,46.53561916255254,76.93264110160398,347.107333840779,84.55767769,22.68,0.0,7.457101769202743
-23.708304172295943,32.91892681847413,67.14589544427078,359.0279428991516,85.68005774,22.68,0.0,8.030523159677783
-5.072642071173863,76.2330219320457,77.67824817769855,305.8418934993548,77.04858191,22.68,0.0,6.596267456092297
-14.90618698033659,31.1170903804911,43.18541564456558,226.5360908309364,31.20837989,18.45757464,3.64,6.81834998608593
-6.187587998669144,255.25472967718264,31.58616753034657,312.0621901311829,114.0277375,0.0,3.64,10.330540584291466
-2.771238129881999,40.00665532494644,55.98650742741324,231.8731849373744,54.06481881,22.68,0.0,5.9882985310874295
-3.305417099315502,281.4450954507969,73.85828984201586,257.96682506795383,101.4894795,0.0,3.64,7.831136799012409
-9.990621893158522,119.35999552781568,88.86683010473736,314.4054061494708,78.91519116,22.68,3.64,6.694437986121868
-18.405839581719192,98.7757997303884,20.119114553511498,216.63375806232708,58.33647972,22.68,3.64,7.744576829984714
-16.904613178225166,71.3345888268614,35.7872935481176,281.0722511074981,32.43828339,0.0,3.64,6.37282343687151
-20.50446932371517,210.61829152004464,47.607472992446986,105.55133145328652,64.98521708,18.13511357,3.64,9.28329644127496
-3.693515658867312,137.79456561708662,34.988308533937655,251.63510570997465,68.44505304,18.24301307,0.0,8.358898903144098
-1.582886049410972,34.739047944995995,77.55482954036779,201.48362891978152,76.31064675,22.68,3.64,4.148435511374024
-6.517648333460883,41.39358198225809,58.03811529674979,288.73712092002995,72.60884079,22.68,0.0,6.24255462853161
-1.4324642380162098,10.603623896369571,86.07164098688499,358.08402569500106,92.40250292,22.68,0.0,10.117875418844424
-20.14552485417536,323.3856340019344,62.01791705295624,257.95104276146134,83.04920643,0.0,3.64,13.571288453914871
-9.159078529745871,43.16213935220899,61.87219549428752,178.99095418055333,61.69198554,0.0,3.64,2.926460580218966
-6.365570488918317,24.527993870276344,63.56155092032537,157.62166373076332,66.32282772,0.0,3.64,5.956323133003716
-6.463413054629925,215.54514156857124,37.24001016390386,6.239905338982886,40.7175711,22.68,3.64,6.731509694652404
-12.079786044196732,60.338096009465744,65.03130023422096,262.00028029770743,55.01661199,22.68,3.64,5.401070716321898
-17.65651661506281,334.1711555310842,76.29979981266341,88.50810304824708,67.18945303,22.68,0.0,9.637219031699445
-20.85729105498368,143.0697472326826,72.04493200521519,195.35058125134827,80.65011906,0.0,3.64,4.466947144384131
-21.78571039222492,24.356648012575484,80.83248954165705,162.7583027371536,61.50842404,0.0,3.64,3.330454450501649
-19.877092888657536,280.3357446513384,46.62325031685453,198.5087135144182,81.06500808,18.68898348,3.64,7.039450079527645
-12.822284874760356,26.92272860290469,86.89040264938143,52.71816977353469,79.98079359,0.0,3.64,8.13560451395524
-23.74715363029863,93.45538438006172,14.86234533582647,112.1864637557208,137.270008,0.0,3.64,10.771404848595804
-3.2418921978939395,139.90767393335557,36.849310621882594,287.0304195231762,45.17946212,22.68,3.64,6.23383350849948
-6.73627539865914,106.61689329075244,38.34749795954564,150.22441836052903,119.4177316,0.0,3.64,4.75204915455687
-21.62593406288841,65.12814379158799,58.59165624688789,182.23321378753496,57.63766372,0.0,3.64,1.0561510850483073
-24.97414158410599,87.61650294172217,31.28600995929513,134.56656169781684,108.0331294,0.0,3.64,7.1363916229735285
-3.6491841881299134,221.13750649230087,78.07648938253692,268.78067316828174,94.39565954,0.0,3.64,6.793384527914528
-16.959084212421057,40.02093297514945,68.74907838600473,294.7520748583766,68.70590797,22.68,0.0,5.975814678341611
-9.963823659775256,77.42879211691967,74.03085999957358,311.14694608357144,70.93152868,22.68,0.0,6.335763902783169
-4.98970056210367,9.431526584640151,84.97801189256904,276.0577452619675,84.7342799,22.68,0.0,7.054065071181052
-13.785770338453387,351.13188257556504,82.15324040217172,22.26805411254916,82.95950786,22.68,0.0,6.330515598626437
-16.85145487796207,138.16965201449574,65.8924879405178,359.00483621410723,55.91874009,22.68,3.64,5.74805200681085
-16.709258149361684,15.90296648793236,79.16379428206375,144.97462169963603,66.67905376,0.0,3.64,5.524959134204042
-10.122657884353623,78.62052821055478,41.64336136503361,337.75629404030605,75.19986731,22.68,0.0,7.234814994096954
-16.381460636580922,187.3130992153804,66.02567092200061,30.43765229250975,51.96008239,22.68,3.64,6.402834238840268
-1.999698115861551,47.11210733967927,84.56706385932239,319.4211828706462,88.22783906,22.68,0.0,7.742848879853844
-17.160502948222774,88.29943350322525,81.96158461433637,6.057734460901972,74.09080209,22.68,3.64,7.016412004765389
-2.5185117743087826,6.530502358690276,86.58884700825894,178.94379499841182,84.10030889,0.0,3.64,2.93257841092262
-14.71882065985589,43.158026338829366,65.9198969066648,196.30180098631527,54.26577736,22.68,3.64,3.8691009655537556
-11.618593831633016,44.82798209791961,45.91190863550821,217.23253477782103,34.89673014,16.51763018,3.64,7.041500637842723
-19.364169268412425,282.2114604689665,69.61536517712086,56.46650744544784,57.30732568,22.68,3.64,6.5528821071675525
-17.076670380674898,154.3224941739395,58.67531619096562,305.4828121448584,46.67180547,22.21396617,3.64,5.479357740241111
-25.61024083232788,78.50009917660832,34.18663648131553,116.49644300397264,110.1796331,0.0,3.64,7.742239930640399
-15.551512093386965,98.06459100135264,36.04440083380533,239.47469843111008,39.94914875,22.68,3.64,6.487297265853486
-22.38603255299193,356.38030755847933,89.12020726604152,359.9453493911052,68.49206821,22.68,3.64,1.4478654165857576
-4.68943076792791,143.17288731259973,9.273738163269552,229.3661227973728,92.98816716,18.20605946,0.0,13.953934877914682
-12.777239146477902,108.21857995432735,51.9878749691224,269.91548649510736,41.88872165,22.68,3.64,5.532013665929776
-13.85072218487884,291.21476871362324,22.27382871734862,210.1180028414972,92.7693566,21.17690665,3.64,8.506726666169662
-16.680342779284825,38.20272249141995,20.00397701947887,274.2319714188197,53.047415,0.0,3.64,7.29601081604333
-13.79659638317577,180.0,34.674806510098456,311.5747367961559,48.26658627,0.0,3.64,5.202182970908558
-21.50469635572541,310.1843938662897,63.83450877307602,27.274242181188328,76.26988561,0.0,3.64,7.154927166385399
-22.706261831733627,27.082984061920445,71.31727302743036,315.5184953683679,74.20366648,22.68,0.0,7.311073693210338
-2.543731323062391,142.32721694636246,9.258181002034863,322.850428875995,6.734565447,22.68,3.64,7.53090518142992
-13.10537743093598,58.993638867785954,77.94784622174504,128.88129369389634,81.26783035,0.0,3.64,5.83253215416911
-5.06511830890488,62.0675855566392,49.76479190624863,328.4196913240811,83.78063415,0.0,3.64,6.52400437189778
-13.294975929303746,125.2911374786433,39.078147070049,346.85294776340845,44.74499674,0.0,3.64,6.6063067493804795
-4.769178470184244,23.289354272528087,17.86841698633451,298.8731789516406,93.82890367,0.0,3.64,7.896653243536997
-11.216653991487858,14.980543870247637,80.40811148060611,178.34878187649164,69.61000305,0.0,3.64,4.699385524748304
-4.808296037738361,33.47630781244332,64.34054852729209,209.5478668506068,59.59962481,22.68,3.64,5.607014815884826
-4.832444543369683,73.30863998298841,68.31955155962703,190.79073986759903,75.63146333,0.0,3.64,4.574015232811926
-7.361203354231343,62.54234275397083,49.279165304409545,183.23869507303883,64.69800569,0.0,3.64,3.860468243680444
-23.83377757823803,146.028809389959,27.891144889905814,66.1322370433252,87.29449321,0.0,3.64,10.529218659219522
-22.89815164142579,109.26414447796488,60.50008366182544,116.14539150396423,96.4133314,0.0,3.64,6.485765257811415
-18.652992447504687,217.51659373326464,58.97660991845572,354.0547436694235,51.05889257,22.68,3.64,5.666919161963358
-9.347870565497974,116.74920462779862,48.3691386051412,5.707272234655782,69.09828811,22.68,0.0,6.481511576587745
-14.873277522409834,18.23114630046027,80.15114190955411,225.3356133041353,66.41792873,22.68,0.0,6.2629866583924265
-20.980504547782136,333.6206283314016,57.27439582252664,58.877545036994405,74.9609134,0.0,3.64,8.241263410801194
-18.07357706939201,222.0741609961339,65.71450443796085,122.90158265632265,69.8113932,13.73278852,3.64,7.233720073358027
-17.669073158761993,241.6442498463963,58.71912109073176,19.33835491566567,51.29672718,22.68,3.64,6.128383655105746
-0.9587823681739353,91.55334075769171,47.06824644591115,334.406375979553,71.15623824,22.68,0.0,6.537488420608568
-17.52114492264679,93.2719116205518,34.118209403902995,230.8571497903082,41.26062563,22.68,3.64,6.567612934233388
-2.78645064321228,44.586637018821385,51.46605804686459,232.08992159782224,49.08482398,22.68,0.0,6.065248702273741
-23.85662859905272,1.2404379566990802,11.79266818620584,279.400235389744,92.54535193,0.0,3.64,8.33040281548955
-13.915606773864395,351.4581707085251,88.83073353702197,247.8290993350701,75.81168606,0.0,3.64,7.1780003706490785
-4.322913842866873,58.16343635256855,25.58713775237156,146.86695758505164,89.30066556,17.94457992,0.0,7.847244002206085
-10.95144844592519,113.580038176543,53.60697001869904,212.77872198040737,75.75638936,22.68,3.64,5.582233193140117
-20.6325189358164,3.092068140767653,88.58422565392208,222.76080886302896,68.28044054,22.68,0.0,6.304639950544898
-15.952238815876465,107.24713024671549,52.976244375452616,353.5391811489345,63.11445907,22.68,0.0,6.270870145240826
-1.5859670503826662,22.61292334113582,81.94766974362331,198.7503640275073,80.38018679,22.68,3.64,3.7512898114063735
-4.678970303846306,36.48681402588238,56.50493615363201,94.2616648189582,103.0189833,0.0,3.64,9.244212117401702
-6.70976551445516,287.43155200624665,49.9516533797168,266.62832192896,120.525685,0.0,3.64,9.613394979890632
-11.282182558392844,154.66752235025552,67.71362848696064,337.7568014225035,56.46860252,0.0,3.64,6.073336004772192
-15.972990088386045,34.34946844393397,64.48305211993055,107.95183916516623,82.44788812,0.0,3.64,6.996233962157644
-22.844002623603263,165.4581788573572,41.38832169465624,224.94664214336416,95.41418666,0.0,3.64,6.533321256242748
-11.575890420763512,106.73722307871812,57.02565209756667,356.34128414526776,69.25789936,22.68,0.0,6.317017484624805
-18.92789536820183,326.2144270334599,76.3985268586752,98.02401022599422,62.38167956,21.09353089,3.64,6.845400523791123
-9.50151889261089,36.32374614387969,71.23844181010867,308.63722668769674,81.74971778,22.68,0.0,6.715125201117889
-17.363085087863777,265.47482354650714,55.41817987098962,261.6928989711108,107.147986,0.0,3.64,7.004882263237777
-10.020552004603042,300.7242223825409,52.83674293550278,19.872014093448488,88.47206885,22.68,0.0,9.804984085371277
-12.181677964014252,37.74191261431307,72.57753360773667,332.88061618314583,85.58380558,22.68,0.0,7.18942499086101
-8.733412364708911,65.10548691792754,58.64217293564655,123.16123801743224,98.19133175,0.0,3.64,6.181890100085665
-10.341771039571231,59.70354144460481,65.90521379678408,297.5620012954764,67.81845708,22.68,0.0,6.006719079200624
-18.62077460103046,35.70176535048769,74.79534418816087,194.8115712255841,57.29410953,22.68,3.64,2.270025894931467
-16.637845072364932,4.767830098088573,87.26879634540644,183.449133078688,70.63168562,22.68,3.64,4.928179891863219
-20.8480473622606,113.06476703525816,37.56400832997844,180.02599356070826,94.18270748,0.0,3.64,5.394149067407699
-2.441734788080717,238.0214578283364,76.0934922550837,67.34307232726441,73.84099808,22.68,3.64,9.096622593339752
-12.354299532199985,128.54376565571988,4.280759779784786,221.44941802130987,86.2530509,18.2225265,0.0,10.545738962055953
-22.82155586192572,343.82595204238265,79.27337860996319,270.33557014549655,70.58951308,0.0,3.64,7.684160920558193
-1.829089480131595,35.303856108721725,75.74830297040423,250.8105159452276,76.63004614,22.68,0.0,6.371801104802017
-23.79601469386301,268.84193663424213,50.24374991568411,337.23133307547573,84.56740823,0.0,3.64,7.314389078512249
-18.57837743728663,2.100100880883873,87.83141087251312,129.4902991902972,70.1137448,0.0,3.64,7.166772150507965
-12.4415937774109,242.8699318662993,41.644664056489525,43.77162476656888,33.6197446,22.68,3.64,7.446710145293808
-9.528020310701509,32.75348520120887,33.549199476035575,215.79554675971693,24.18367982,17.88589866,3.64,7.55256228466846
-19.46451821309341,119.82798710154955,47.14468464517677,128.64371041755226,112.9187045,0.0,3.64,6.80387417016987
-12.726281221431766,130.73758270286095,53.21588994277624,328.08846178010424,42.78181601,0.0,3.64,6.05718905253441
-7.942925915384653,48.810770215004005,67.09550890438358,317.5504216746089,82.19687094,22.68,0.0,6.659678323682055
-22.013787609839166,56.1086081043272,78.34131656461973,84.32080394583352,78.34578077,0.0,3.64,6.744136295379616
-9.35054191355388,52.56105511491145,52.672376568776215,348.8003826281282,97.7777852,22.68,0.0,8.048963369914148
-11.662797303988455,71.25500821780619,41.91912023816965,185.9145228397647,63.95375834,0.0,3.64,4.82518878775546
-9.52663663115848,174.6515236428593,80.06453009302098,349.37469392274403,70.58170977,22.68,3.64,6.0390942779051215
-6.4184774284760255,289.98633390865666,84.61093695661451,59.07835000187767,80.20369743,22.68,3.64,7.0561344992382145
-11.105556747379865,86.64490189373363,25.07396447128233,175.40227963905366,86.42505096,0.0,3.64,6.835238432937799
-19.009881605535007,110.38468050621618,44.78072468155212,129.70310592444497,113.8201222,0.0,3.64,6.632632193762481
-6.960087245868143,86.87299114746013,25.546337809907083,120.88198187338295,133.6412464,0.0,3.64,8.48751022168602
-16.362293628033896,145.02149525375353,69.07266801347343,291.42216836706774,56.72995532,22.68,3.64,5.5661431544603985
-1.933936318474376,120.16329855213915,26.37180251603296,204.161745988958,94.50986454,22.68,3.64,8.296127866528133
-1.5342053976958634,42.28352699193491,64.32906729196917,147.23869894726255,82.19023131,18.61840691,3.64,7.369815274451421
-17.060441336021693,13.938978377291086,80.32660203395625,277.4672074599029,72.1025057,22.68,0.0,5.990711651947212
-27.573482517962216,80.76125086291793,4.415411653502571,146.23514697882752,109.3434849,21.52459904,3.64,11.17289479790884
-1.6704783023635583,83.55288754144084,51.567880122093854,116.71409741983464,119.821235,0.0,3.64,7.197595235150382
-9.567589006462487,58.590177791841896,54.59174414242695,190.6960510915397,58.76470435,0.0,3.64,3.9401523680290267
-4.22226070494279,128.78193134139718,51.35953824104728,214.82596891019773,89.16659829,22.68,3.64,5.993653580109466
-12.73064981936642,38.17180153161878,68.23148876968666,240.93841903878683,57.43809634,22.68,0.0,5.853023887840551
-17.993865524836337,237.51215202417995,27.028320963217823,355.2046322086641,57.71692822,22.68,0.0,9.226901522251424
-12.853618656328504,140.09795993203676,20.64449332342016,299.19302335408054,21.45365394,21.6161729,3.64,6.1839391479080765
-17.751615057812987,218.6419232234877,88.6803744137748,69.18900875403217,71.11319886,22.68,3.64,6.226727090071829
-10.793267042891603,52.74398830158185,41.76579956837792,171.44317286793117,61.53799969,0.0,3.64,4.921149632435521
-18.657404564828568,48.41614578856993,49.18969466410709,249.937476700164,35.09775622,20.03355579,3.64,6.226492875852473
-9.238254580205384,261.65543479045743,78.21197078360684,30.00814279442155,73.60407141,22.68,3.64,6.328793280718688
-18.70649883367693,14.767149718833496,34.10101147874158,324.31328192001547,108.6360235,0.0,3.64,4.229175237071758
-19.176731720063625,178.68490315772428,88.39625513412899,329.32133823710546,69.42750079,22.68,3.64,6.031261986976001
-11.42552405634174,133.03648220827895,34.86614626054192,181.62578554788223,114.7536071,0.0,3.64,5.946827977296555
-18.30694161165309,51.30270150377882,42.008609427541664,117.9364063635784,93.98916765,0.0,3.64,7.200400264303125
-11.428390694549448,39.53225937815124,52.19518679425012,133.61495534940923,78.50223964,0.0,3.64,6.262229129581337
-21.12831255550068,268.3317747981865,71.3496202877108,123.8503766249752,54.24508115,22.68,3.64,8.641008014283381
-7.950513769717358,272.69383058033185,66.28409385316921,250.39839104994783,103.999851,0.0,3.64,7.9500827882260285
-2.34298072203148,86.52001663257178,27.04287570393776,252.3773981928236,28.17180466,22.68,3.64,6.45963720196929
-14.7458015582368,37.68499659447395,75.26050575132224,350.72458428377666,85.51325168,22.68,0.0,7.601098547498126
-23.39009225903717,266.15597622827573,67.77684519375944,239.1447584662155,86.66167823,0.0,3.64,6.772414616752424
