sun_alt,sun_az,sat_alt,sat_az,sat_height,phase_angle,measured_mag,lab_brdf_mag,inferred_brdf_mag
-18.806067527439968,308.0206843552842,54.95716917,274.9323342,541.8463348,101.03811101308598,5.978900946,6.112604728284861,5.814527372362802
-15.006889497589201,304.182513643176,52.2615336,336.9549547,542.2983615,106.99654109820453,5.886382116,6.508383895568661,6.267393260752224
-16.359557226321378,305.4964279708501,39.04935963,132.8560946,541.4552624,23.584956956876184,4.630619304,5.771949658462981,4.931556034318362
-18.172040983731875,307.3466972417202,45.98750342,156.614912,541.2867652,36.85276717218722,5.101084369,5.671497947968829,4.902546527182292
-21.60552766260043,311.18804857105806,41.64563234,225.6820489,541.3233331,79.03273795586955,6.282372249,7.22902966145938,6.268475636303892
-22.239019864644405,311.9535258134972,28.02156812,272.9685191,541.7518104,117.21536900014497,7.322744777,7.498883165752561,6.783332003735416
-12.973034123108821,302.3016687244073,36.39156786,344.0135753,542.8331503,116.89705939739855,7.097999496,7.81836613867066,7.360555365432006
-11.344503784357366,300.86854180375985,40.6981204,70.30508781,542.1665778,53.09738641746032,5.145641599,6.170912164504837,5.392099138062863
-12.447673121181841,302.785511815122,79.06546364,263.3433718,542.1650495,86.06706055459217,5.610955994,6.527764128149637,5.807407531652795
-14.061824348679963,304.2704024672552,38.33577304,86.5063935,542.3619576,41.217355424783285,4.729938935,6.013261153124666,5.206803475909119
-15.026424578962223,305.19122840647645,40.77932454,95.15913128,542.2663771,36.6314055168754,4.844955651,5.849668800048258,5.039384901873493
-11.584244796201693,302.01776877693476,67.15473804,133.0880203,542.0264131,56.060667919331614,5.00526957,5.594269193280109,4.874962123023746
-10.55426254108104,301.1242489792467,72.1622291,94.45368716,542.1511687,63.675072064990566,5.309701192,5.787871030418205,5.123209744807169
-15.781113985435567,305.9305866375076,61.98295224,38.6409689,542.2916687,74.84290749466514,5.988743076,6.646574444574929,5.767955976810335
-19.56766418914899,309.92949750336606,60.08014295,160.4613652,541.7604339,45.96481045122262,5.09468067,5.496097979660007,4.8305375494232035
-17.835893002125427,308.036227766747,46.81266412,126.667026,541.9673561,28.998763249242312,4.771571723,5.550408603096624,4.755198111616819
-20.378521833486907,310.85827544592206,66.5898953,209.9042452,541.8962969,67.02503479966595,5.70975959,6.085610538959414,5.319183923664584
-13.627027741974482,56.034817723608484,49.915696,88.77837231,540.8010729,110.24850564552021,6.596799902,6.71990131250457,6.504142281666139
-16.355585479671728,53.39585656795854,29.15410771,86.47096899,540.7100177,124.40230197912909,7.234233969,7.70355214383207,7.232463630309151
-18.531489058551163,51.12019952944284,27.24634856,147.2136688,539.728976,76.40921813043863,7.057436496,7.991798334258574,7.149743489955592
-13.668233803070326,305.652615555415,54.09228704,32.55579312,582.4998934,80.75785320544003,6.24297831,7.31057883078315,6.364071236506868
-17.304215980967278,309.3444943729566,22.33193507,201.0185627,541.1465958,67.00213102175034,7.067262555,7.571392561324496,6.893881821642615
-14.469565207521066,306.4295947017879,31.88122006,34.9464049,542.8192493,83.64506493234924,7.610990667,8.310242400516415,7.264881321775315
-24.046766720010627,317.6912638006818,20.1463199,260.4121404,541.6876968,108.84975029635883,7.97078478,8.566959166414463,7.756147529915763
-11.080524232769882,303.2648335761141,42.50292148,75.28488355,542.054854,52.109712421446204,5.287733917,6.081144547631404,5.296805893941405
-15.234857227074253,307.18995935278195,34.30869527,49.66806157,542.3800249,71.31798096164596,5.972947781,7.206707464649407,6.642593436022027
-23.344861832063724,316.70083636011356,24.9702333,249.8727209,541.4433629,99.22004684997984,7.832991661,8.234139841144133,7.3800150670041145
-19.738685778292886,312.09181618848726,60.95894428,74.72565165,541.8521077,57.20277676646034,4.983617771,5.783069264414621,5.23958834292778
-14.70389683968431,306.6604658343526,67.87279207,341.2496876,542.022865,93.71545475406917,5.900557225,6.327079417603549,5.840349141753666
-16.15016681811109,308.12442068530095,38.50692959,49.72849566,542.4577735,71.07227690299845,5.97341892,7.0325365221085665,6.409480292091629
-18.913737211977534,311.132347830756,20.80952909,226.7057119,540.9648601,88.32252896706183,7.985423803,8.888610553346156,7.863560598142908
-17.97463246857645,310.07635545679227,23.93013332,234.5227103,541.2000195,95.2629185383116,7.654294273,8.685195943375492,7.737200606090616
-20.854899123328572,46.47801623946173,50.90250386,319.4275514,540.9871667,75.76144113313885,6.487765245,6.812439143354554,5.876935278455835
-22.646440982736575,44.172263923683495,57.38650221,6.785814455,540.9077942,94.06524188123662,5.993100188,5.874213644689696,5.466990298699539
-17.306218151580364,50.57071024964744,59.083404,249.9900047,540.1673901,44.1239390920704,5.136013177,5.459466901189223,4.7351324330369815
-12.343867537954699,55.50500247283014,23.12305613,88.46869125,540.3426043,132.05330720982667,6.562183017,8.99815024329796,8.582767709769053
-15.728031092602233,52.22626596651291,42.16249926,90.34664765,540.4558212,112.29416405009475,6.076671811,7.009620495840897,6.628204659461062
-13.610445916992397,54.31729043837958,26.18902874,134.710988,539.395827,92.38915277912753,7.35747234,8.82414855566423,7.8240972206055535
-20.40641165035053,47.027604793044716,23.78559818,145.8055548,539.758991,74.24606785376986,6.657093525,7.9950766376294755,7.2432408572400355
-18.341168947131454,49.43398314167776,26.18568568,89.92750634,540.3606166,120.59075362796335,7.430339989,8.051053091686803,7.40284754946947
-22.138333570550742,44.845204547904004,49.46272327,128.0991865,540.1843721,77.54480524732537,6.04441514,6.790050958582576,5.880367889080858
-11.28245210458894,56.46773457196093,56.34191624,235.0548294,540.3010463,45.072838862816695,4.560578346,5.529964674018839,4.7308538383395256
-11.902102812359683,55.90916192668788,44.77355197,45.75561857,541.2497662,122.5815277805563,6.495032852,6.387674728804202,6.811500868546068
-14.26222207404835,53.688394515065596,46.92125896,296.1093262,540.8430325,60.895077148899475,5.382468889,6.213120500765454,5.523959956911019
-13.46911724008764,305.98435991480017,40.47867803,320.0359124,582.9588044,124.49871783962736,6.694733731,6.587900212674114,6.93032393750917
-12.297930864276214,304.8788387316772,42.24415601,340.4741341,582.7939332,116.42047404109702,7.083365449,7.511320932449418,7.248321137504304
-24.78574496119365,319.46584066744987,43.42951126,343.5790491,577.6933337,108.27560101100838,6.267089177,5.830100006844468,5.464005272164114
-22.52888394405201,316.2318765205422,26.03932551,239.3871861,541.3629007,91.18531315089675,6.812534171,8.224432159874791,7.287556694064504
-21.00963675009426,314.2463114035879,32.38451802,214.4147785,541.2828664,70.93536212088277,5.269308318,7.325775834351873,6.595242457092797
-21.790747850719203,315.24998058291465,29.48646263,225.7010302,541.0227404,79.84235196450065,6.005109184,8.015588334167802,6.983570015032922
-11.443388926058216,304.0955608477795,38.22237963,100.5577469,541.8497626,34.03613874501258,5.390875451,5.925399485641565,5.058922234175985
-17.911359769556896,310.57391373889584,55.990256,49.70346224,541.9027585,70.16065058635209,5.544394748,6.460680630448242,5.702874055456762
-20.048571924937132,313.05733022294226,38.26500637,242.4414344,541.4601131,91.86214965950641,5.754089798,7.457939579814047,6.600835702630966
-16.275261250356746,308.8028621392626,35.31478641,82.88853048,542.5028838,45.01149267723337,5.329243683,6.203494363323144,5.429631557382165
-10.354573803132329,303.12407934431246,44.53344433,286.9843658,541.9771892,123.19830499757916,5.100525274,6.862241102200604,7.166966978242547
-19.26990667599641,312.1282347803357,44.04618915,220.8380344,541.3063952,75.83476814723204,6.628111476,7.245592080773396,6.244516371498799
-20.089235995858704,46.81782791024574,20.80934303,323.4389876,542.1704543,88.80811549628964,7.852296002,8.82202062018732,7.81053657978353
-22.147510152282155,44.20539650196928,53.33122897,354.6936821,540.7749595,93.253517063679,5.061666682,6.276949195258772,5.711879176125297
-19.783035692892255,47.18712066697413,28.90274215,126.9589028,539.6956118,89.00824202972217,7.136384547,8.154190735795986,7.1884507211888415
-17.07794420388048,50.26372731085959,40.27357288,104.287136,540.1284228,103.80416660500521,6.437831276,7.375897818417879,6.706676962575903
-19.026618041931922,48.07998176636056,30.98450361,147.538581,539.2932188,72.4811799561185,6.471172958,7.469812926180649,6.760485543193928
-11.495569774630564,55.77568397018978,61.21728338,29.26193249,540.8174129,104.33180937007894,6.558577807,6.610275789540024,6.353424001536997
-16.025285824054176,51.38072566645802,31.65924561,73.27128959,540.6099487,127.89560779768692,6.706599846,6.952584408471951,6.822354000350156
-22.594008210873703,43.605838495287436,45.09020191,106.2082724,540.6300791,91.59534461602873,6.15679222,6.836637948041432,6.087381578967617
-20.559036256138807,46.24198687083848,24.9322698,115.4276503,539.4941899,98.83953657871629,7.381522756,8.410024867386138,7.529277544183057
-20.82511002274877,45.9107261339493,38.08386145,65.04933322,540.8778364,118.4073151906249,6.204534959,5.916295915697509,5.781511200478121
-15.274092997194668,308.0247369783562,21.10175619,319.3967115,583.5676025,141.95017428209468,5.951683911,7.02623863336126,8.017660351779748
-13.809095157374866,306.5631128607715,26.34443308,282.2511,582.3826239,133.40443206701968,7.080559791,8.126649864669172,7.96037772435251
-20.331025257099146,313.6894452967943,49.97591743,21.03655431,577.6168821,88.06290453401901,6.738999718,6.91653977512815,6.135529494236684
-16.587623346490403,309.3967606526248,37.63270977,125.2203968,541.1966304,21.364339343762722,4.945218726,5.810419875129037,4.964434323277638
-10.208714366994261,303.23361585149473,69.65852953,334.5126924,541.9788,97.25024211594439,5.776993107,6.769721571084997,6.251746378130823
-13.529155612748175,306.29142606637043,49.84216564,24.8095544,542.4429295,86.90542364935182,6.944488168,7.337254777097129,6.431160189843773
-14.461230792788006,307.20529551510555,56.16697127,20.38269484,542.8570994,87.05330509121136,6.423250038,6.974202152735282,6.135391412183377
-13.071823151768813,305.8525452486359,58.6871226,269.7687058,541.6097052,102.46807918277896,6.499175173,6.616999466523529,6.2561552812291765
-20.096619328884263,46.525600869914484,28.57820059,319.4117867,541.3076522,82.94393610969072,7.03012401,8.174164250565708,7.150397637958614
-22.503960893989543,43.423829121056855,27.60775262,103.2624523,540.4359208,103.5300938695543,7.505122328,8.00020004234373,7.202041868253367
-19.114508158677538,47.701387127665946,24.25292181,341.1778239,542.113426,102.04492870568131,7.942974573,8.570377029035393,7.708263144494905
-20.896717488975558,45.53137736179664,31.4914508,327.0562243,541.3768489,88.44361794150406,7.400552143,7.897521911303455,6.9542863319461965
-19.376673212195023,47.39210547012539,49.47221906,3.870414602,541.3082754,101.08826167781382,5.574330374,6.494308965617439,6.016598189211896
-18.38103522589884,48.54985639636985,54.81581683,95.07537129,540.1739734,96.80538149603032,5.869278867,6.428033692023161,5.917930492793063
-16.46805270827121,50.65558291121047,39.60211933,51.19263204,540.8735114,123.92758661295784,5.398613674,5.391668584089313,6.138776359554498
-22.01981274299004,44.075235978843,42.42030493,45.40819017,541.0022476,115.54812105585872,4.879916216,4.844167843167129,5.314175382204707
-18.050482934788054,48.924445876747555,22.38188813,334.377284,542.0281331,96.67638501943054,8.15917116,8.822108964682414,7.880363657115691
-14.647394278003576,307.63701008472805,58.14677338,299.3018203,541.8108368,106.88261510644594,5.796504933,6.036724277789087,6.064338589989463
-10.720890928401992,303.918163398927,42.11906434,182.4683195,541.2114557,59.66747700420079,5.736754407,6.310495555612271,5.561176193611362
-11.591756619477069,304.70639810990207,44.38969606,208.4586861,541.177644,77.48213465754496,6.626392974,7.287500920439491,6.559389023008986
-16.493240283068737,309.550849930499,22.12618896,217.8999132,541.0950078,82.38467071145432,8.117176783,8.911446010863246,7.82502468571743
-21.69478221172066,44.21707869821199,50.47852535,339.038501,541.266165,87.88339658181707,5.788975543,6.65346929414222,5.8989522292798044
-20.43040708744814,45.83807542222693,20.76942308,326.5929648,542.0876231,92.27655588764038,6.840663922,8.808706766272232,7.8328247677631495
-21.973548080604903,43.84697597512071,23.24555423,342.6365631,542.0520466,105.22895647622566,7.470904988,8.439628744144859,7.62129804593405
-15.32369697243715,51.60242041927469,50.6358982,310.4104727,540.7067796,71.15281181861036,5.628300887,6.628267750892443,5.95903589563946
-20.659508246497797,45.551053725889204,43.78942732,333.5507467,541.3892085,87.96995432898952,6.34946395,7.10397306107431,6.256130609990879
-16.40141545882997,50.47481180362453,40.62215608,258.9837484,540.1557953,34.54508563336745,4.859451885,5.816980900754752,5.013742337937409
-17.09768180509955,49.72340131628486,65.98806235,322.5170926,540.6258472,75.54604034702689,6.026617976,6.5083985023052415,5.620752959186656
-22.477331735475403,43.165617723124235,54.24283532,352.5084829,541.189433,91.8372506254125,5.548428684,6.245591155951745,5.668062225146261
-11.855306790395854,305.1757658095399,25.41391964,220.3656873,540.87677,89.52989839642393,7.814148375,9.039497546899009,7.995899775068244
-22.45107542003094,42.91682853809376,62.34176353,48.64752774,540.5632424,95.08381508691025,5.470807095,5.406988903492035,5.238976296127462
-21.723362297129718,43.9011988748049,80.51792133,350.7152588,540.6323626,74.13544455341888,5.546500644,5.881158835993525,5.158788140407621
-15.627233630596104,51.04980366713281,32.35257862,339.0584737,541.3178654,96.16341340734823,7.649236231,8.180714161312563,7.278268511916678
-19.984042188811713,46.12474674736102,51.58888489,4.965293856,541.1052295,99.89289636162881,6.274766232,6.309418580021191,5.8703119137632696
-10.981460890854182,55.55062871615438,20.69756706,330.420716,542.0083132,90.60945904589897,7.677709096,9.543660805611626,8.484541925968504
-15.402501541063648,50.417624003584045,27.77844888,48.1988721,583.235945,136.7655335940513,6.192880886,5.522897372393956,7.187429428820032
-13.928259970359598,51.92990469052236,47.72221262,93.8948902,539.9464447,107.90281937762087,6.442572982,7.009239613074973,6.593306590336806
-13.104091977765323,52.74398518630609,62.31296534,124.3309763,539.8609906,86.68536572801118,6.406759387,6.8605744991881075,6.044240318131355
-15.070952318233163,50.76432480868108,40.33566586,164.9766542,539.6103754,61.95495440557807,5.964596465,6.473352879459218,5.783280335865555
-15.677562515535252,49.931908393661466,36.67338391,81.44961691,581.955573,119.79545065934998,7.019262912,7.299482399411634,7.007310434864765
-21.332535692847664,43.18781102847535,28.45872633,129.8365743,539.482706,82.79158815321821,7.595980722,8.108003408205173,7.09264254015618
-11.271340955755033,54.301313203327055,25.56979232,310.0040021,541.3366669,72.37228114086902,7.107070953,7.658453288258652,6.963860147064329
-16.17090462676373,49.401406424456795,52.39966556,77.92492209,540.5883189,107.11112224899196,6.087074436,6.277767272714562,6.104224009758125
-15.721725116073596,310.24807682779186,38.14268778,153.5177015,541.0096845,30.364748136625582,4.896076302,5.8684096510628905,5.0396590169871525
-22.878332607812368,319.1475647164998,55.13420676,39.3725336,542.1776955,76.72841480287316,7.316945298,6.503705509158313,5.643257442941132
-18.23473832814297,313.07150557500216,22.50785959,73.0089475,542.1630611,56.1049852396492,8.702798832,7.131840295600883,6.399166903939553
-22.347887844732156,318.38334513872076,23.58608019,236.1893807,540.9895065,87.87870192267779,7.706987687,8.447031054105805,7.4600827097387015
-21.719357368905438,317.504267880509,21.12077885,45.42907788,542.7077913,84.14764007667306,6.083974214,8.700418726151472,7.661279898402663
-16.452405327390586,311.04171300972007,20.336201,61.68605875,542.3869523,65.45038799634338,6.218064698,7.616620762696966,6.912831701014094
-18.902974732673922,313.8702301126724,30.47912362,46.59027535,542.5045094,78.28660596847504,7.319849404,8.07330991810638,7.03580162546099
-14.846680391698268,309.3243849984291,79.40089609,202.042278,541.360171,72.26106271824659,5.413334576,6.194371461165902,5.450793481893576
-11.488528230764908,306.01734233383974,45.87359817,202.7127883,541.0956769,72.54354225903234,6.188869612,6.817074570467851,6.290576706206046
-16.053474482916343,310.6058060296744,24.16336948,217.4696964,540.6804511,80.72549061131852,7.99618475,8.667467483590395,7.643204493507184
-13.2155294530099,307.6739243531699,37.18919968,240.5519002,541.2040738,99.39983195942168,7.071277712,8.045516628062844,7.199295165470608
-12.477570892058807,306.955289503735,37.07775521,196.8832468,540.7669383,66.5714172584939,5.798081747,6.789237540202003,6.0902358157832985
-12.886557397646037,307.3515128850329,57.84624182,112.1356097,541.5341104,46.41599768023665,4.686733256,5.526548892096997,4.7570292399858785
-13.701267163460013,51.78976033549015,50.54097451,143.9454637,581.4192527,78.10612201884247,6.55337577,7.364558523314907,6.434225481786214
-18.427237380287437,46.64880532084519,34.29255251,69.54674271,582.3354569,122.95286419513796,6.839187485,6.7580727201055755,6.552146794263579
-19.649885059166806,45.158844586515805,23.52790631,115.1509355,539.4557907,99.27647776664995,7.836597278,8.596652367871352,7.703157008809854
-22.438958528399397,41.436769258572234,38.01662493,115.0573878,539.9299599,88.2957824042989,6.843837589,7.344890637146061,6.4686648170412795
-21.258646767834527,43.07232221475735,62.29708103,336.0566747,540.7481925,81.2664427117114,5.500377052,6.254005152358101,5.51311402417113
-18.98426998893881,45.979488796209495,25.9759961,143.38209,539.0027387,75.40361754370143,6.964228923,7.960763988957745,7.174486834303796
-10.83850539216479,54.52875583731149,86.88216837,334.0323775,540.5165391,79.69180071104543,5.742867957,6.704825145749238,5.845160378448951
-16.77529307480928,48.54817220609384,74.51584276,262.9985701,540.0913821,60.73011369986791,5.152313902,5.6792768816291925,5.141644446034289
-15.657730096987693,49.76734948562758,41.97155342,24.64163971,541.0960141,117.88229893622184,6.583080095,6.5642122260349325,6.457360660540589
-15.375167219113663,50.067905570548895,44.77440861,109.268195,540.0375124,99.42393799806894,6.694170542,7.318869677233291,6.597534307132253
-18.083369174724975,47.054434080536495,30.77037085,134.3192859,539.5934543,83.11804400339268,7.306357547,8.126636213597061,7.099803922896117
-11.361097751523412,54.04626908812093,32.27909183,131.8590755,539.8144062,94.00145120725368,7.833799497,8.579366530076724,7.611857648868377
-20.53888345984029,44.024827121900046,42.02224967,145.9980395,541.4421867,67.7171440423475,6.132563743,6.74362392846821,6.049695515728995
-19.03435341760207,314.2237445577494,46.66475983,14.74076543,542.3175133,94.70779149252476,5.625829859,6.9607563005787645,6.236562526891797
-21.5795039512278,317.52130743461385,72.29347524,80.99834101,541.7429586,59.57734454055721,6.931091393,5.697653640847452,5.046860079814274
-20.790802298917377,316.4578665084078,63.66958539,70.6098618,541.9383572,60.80430623077742,4.737696156,5.868467653467534,5.230641736727723
-22.27312466110479,318.4911855590372,73.02786275,331.434641,542.0117842,84.30394489449509,5.548680079,5.652094778577262,5.213967939394787
-20.24004677716892,315.73832549749056,26.36179374,29.07276365,542.7854483,95.01852170956981,6.757649548,8.329542355571068,7.414688313771832
-17.403891571452615,312.29408036578604,39.57473955,37.84995595,542.4406737,82.32444808923563,6.838842725,7.600434613436612,6.614563877051914
-16.70806118929764,311.5076971953861,32.66474797,213.1226568,541.1287388,74.17223773593224,5.990754699,7.505878622878371,6.793572173271817
-20.04830498812983,315.4920377367454,20.17209844,224.9608448,540.6358362,82.73892540111012,7.286472694,8.86617145482553,7.798556538050468
-15.918498121657201,310.6399049649091,32.12818072,193.920958,540.9709583,59.20150224874827,5.861289001,6.71548903201106,5.994576544925191
-27.95466323994637,328.3897688558975,34.66447223,338.6829026,541.4007151,116.62895223734294,5.817986617,4.321866412570332,4.966121153836758
-28.544322356455012,329.6465863833488,31.76206337,334.2772888,541.369526,119.53293748104305,4.860750948,3.574206649168843,4.994628108024161
-17.848651499004458,312.9861736495781,44.24673252,112.9508121,541.395459,31.299741199032738,5.084142689,5.654481478973878,4.861884356592015
-19.653863086401923,315.1788026776468,36.62438928,23.97618878,542.6013836,94.1692716363696,6.582035415,7.583136399662881,6.736176109424905
-21.725385629209164,317.9215612654253,59.23307766,248.1157775,541.4554448,81.1402630525444,6.028434859,6.347604462538603,5.578230091597547
-22.38354172405929,318.85237392936006,40.19416271,278.3306551,541.6936659,106.92645154364574,6.627822516,6.655580346178327,6.081482606488055
-19.057922760322104,314.43641145932514,28.86311366,73.73366258,541.9575646,55.758502396053515,7.935917,6.774906122582899,6.055882814950621
-17.157757986098193,312.18886004251596,50.54573861,94.98488331,541.8495605,44.6515049465462,4.969929661,5.675713370882123,4.934322610426203
-13.472784790799317,308.2630853935126,27.56805939,84.18885748,541.8712077,43.350508304682684,5.549600953,6.543321920029794,5.726283151376701
-20.51734827028469,316.2899035520825,42.66510257,36.8354244,542.4831723,82.85353728805605,6.358540454,7.219090243413176,6.2954076839269835
-18.0206235836115,313.1880545508266,30.48851018,34.28613336,542.4902466,88.27213804443937,7.277680059,8.157108791123838,7.178137375208584
-12.548066690188083,307.35267730176844,25.6609211,79.42918452,542.1076256,46.86774559874085,5.795369748,6.7157506463163665,5.903438684611457
-11.470683392830795,306.3245428988673,28.47330861,55.95855811,542.4441843,67.40115701208087,6.106779174,7.221050328541371,6.501993247932523
-16.02156435816871,310.9227531915602,48.82072174,73.28643213,541.9584996,56.873659450974245,5.355209934,6.032065879257403,5.344978408923349
-11.843633905333519,306.6766347549151,36.64658267,199.8712993,540.9195376,69.54101645169864,6.505516662,6.9597125777049476,6.277689129906886
-12.43219506658142,52.71083147947567,36.06748074,245.9661646,581.4619117,26.480581001829385,4.94402341,6.076053519027594,5.199175306053721
-22.789125424268153,40.513409753623606,35.57056176,102.5315268,539.9520712,97.26916385700684,6.807992674,7.396412771827338,6.611074019130255
-23.523382743424392,39.41271860922054,35.1551207,330.6230545,541.3045463,92.37309704613322,7.385766513,7.44861580797028,6.606997040165857
-21.240549746160276,42.69961265683296,44.18555539,91.78266231,540.009798,100.67594207525246,6.594134754,6.740986055447519,6.135842718281602
-15.253369181328301,49.85631993522358,36.62756343,20.17134616,541.4722714,121.04325823156373,6.613055005,7.098938305493253,6.8392867831369495
-20.571859361079927,43.59310738909186,58.89884137,139.1865886,540.1719556,69.6343238924447,5.828533571,6.375458380345004,5.537756710224478
-15.969800654873051,49.08649836518751,26.50167536,302.7368596,540.7215407,68.59449455101273,6.812546887,7.411598216469299,6.75936407160901
-21.504411190658438,42.33906383982954,35.91832031,23.32973893,541.1126494,119.82456301349352,6.23005251,5.929928454130481,5.776395656659434
-21.01809072690872,43.00002187013304,20.74163373,134.5396362,539.4993208,81.34543204693988,7.436631254,8.75816185741777,7.688469657063565
-10.458187644579333,54.56234646849694,76.53617859,327.3111419,540.4707669,80.47087904349388,6.164320996,6.840060837448426,5.96171966236777
-13.482570560413466,51.678901662350476,20.01688738,92.69149635,540.1493528,127.5633344624691,7.383287196,9.409976225065504,8.811708730036207
-14.672751163975816,50.466061203924234,21.792743,131.2547723,539.2912097,92.85172074161014,8.137516788,9.112824475213994,8.103151073923055
-18.3411843455697,46.385650505561486,31.90267018,135.0947243,539.2097349,81.48059506590566,6.959308886,8.029371372842155,6.996246016270586
-11.836771645901518,53.280900521734466,31.6119811,115.5686355,539.8195869,106.26551826805839,7.567539362,8.603553733513294,7.791165590591302
-12.772804116066075,52.37996495988854,28.05022329,118.8231852,539.7250668,103.88769875752635,7.952006807,8.792177182773113,7.9249969192146175
-28.635205825525077,330.1117929197203,21.36797468,321.6300721,541.6525888,129.3314569944625,5.747419989,4.400226570157165,5.791482295782675
-18.79167922485874,314.2831022348522,36.72044749,55.33762062,541.0583135,70.23850636176378,6.400542921,7.071853900045654,6.397900573592555
-22.402513364605806,319.0721595126829,40.888223,259.9099538,540.2126748,96.24672058408808,6.819575945,7.041157018766894,6.305205109432929
-26.691705270738503,326.13130471320517,26.12411353,297.6658756,541.0211978,120.4908874823353,7.100046435,6.842371560162369,6.089202454392563
-23.894200928912603,321.32030957098584,34.44667917,273.1698353,540.6999596,105.89787840242155,6.779059348,7.160521981090008,6.4444213020122625
-27.416421345561307,327.54083914281637,25.76091522,318.2904549,541.2853784,126.08207274378151,5.465578577,4.3745676445757695,5.532490851916256
-16.1090423569253,311.1799619965903,63.80586002,311.8761605,541.8972022,100.0832757433244,5.300131894,5.9369332214380135,5.800135749261085
-21.882952799051523,318.33059087455115,31.55253816,250.680709,541.3549881,96.06553891674704,7.346577408,7.791443053801775,6.944388668605539
-20.76119015447621,316.79395479117505,74.963913,38.16264285,541.9925878,72.18576770565002,5.657229907,6.079251331884966,5.264051481732458
-18.4330741929482,313.84868913219435,42.72901748,83.15143163,541.899172,49.00693853483602,5.231199025,6.012711702400113,5.286886474527139
-20.277120176361297,316.1559872704672,38.14337618,263.762771,541.5255497,103.65903605074644,7.024432978,7.247268217700951,6.57103005444613
-13.739897497456282,308.6853988343321,39.30252645,109.6159969,541.5367284,30.586130529920837,5.158871865,5.834874536533911,4.98517018323253
-11.746100286687547,306.73332392327916,46.57604219,64.06362606,542.0898411,62.816616942511516,5.641031765,6.288545934859489,5.576337219392125
-10.816942019712934,305.86376163365287,41.04522302,62.59375198,542.2330448,62.84280704509631,5.269186426,6.469898443597381,5.737644335675808
-22.907521164990058,319.8126477559243,28.04691888,235.5695689,540.9278953,84.17592721920526,5.647295263,8.057709744795032,7.067113794646925
-12.806555764827534,307.756228456487,38.67762539,99.26567061,541.7636758,36.13915405204219,4.806540667,5.927533607046823,5.086398327595006
-15.334335318979347,310.34129470622054,81.49859573,67.3203727,541.9628743,70.96021469412247,5.457566095,6.102954480634478,5.382635692685291
-23.667107603978888,320.96577550231467,22.18561014,25.73395889,542.9645405,102.11901302756513,5.941582352,8.45989402165232,7.615922783637461
-24.422979308307152,322.1644992489778,24.71140572,29.93427242,542.7944427,98.05247680312686,0.720663293,8.205930514309914,7.34654894378437
-25.51343520648905,35.96355566474176,23.63026081,34.36939203,583.6919287,130.83206646104762,4.980617248,4.233185339441679,6.028941188307511
-26.34718034282271,34.47122129918525,21.18073459,41.21032242,583.6389628,132.02522363598308,5.769061786,4.646787052106843,6.194675022370592
-12.802906010733883,52.20180611884408,24.35373094,230.4776206,580.5773358,11.66535308769838,5.012078441,6.552030480794984,5.646048927677141
-16.253424669484698,48.61694800802852,20.19812815,331.1814284,541.7922355,95.7026163026161,8.244637608,9.153786943322936,8.176039083635038
-24.56177085112414,37.568153378838545,26.82235802,337.1415566,541.781152,102.29949752842262,7.155720477,7.95427735447786,7.146072402731669
-20.41953501123009,43.615191494164996,31.02471313,341.756535,541.3189224,101.47603405650081,6.877805911,7.881197699886267,7.081033090886498
-20.97857185446336,42.87235816912852,84.66004231,254.0935932,540.3369257,64.4831751526624,5.016825747,5.772067705160065,5.045399091411218
-21.718050280512173,41.858501037276916,77.12915913,80.31048652,540.5000799,78.5402403427569,5.480167623,5.828067609081535,5.200385215190795
-22.098613582440258,41.3219606104644,41.86194222,317.2099936,540.844418,79.61475643601659,6.774145307,7.184218820164821,6.236946203637631
-13.826747307593026,51.181574241709804,64.37235391,261.8166476,540.6278514,54.770970686503645,5.070574158,5.603719930954956,4.906490798545794
-14.576208482520897,50.41253955651592,68.20300847,27.5466637,540.9175161,95.59251606635152,6.040811916,6.235588426045176,5.844705961789074
-22.847528457876138,40.23457161594545,24.5813279,115.9956729,539.9667786,92.55660640430771,7.638322057,8.322281074311253,7.392617016561299
-16.84675505365797,47.95492080755418,25.98646038,123.4802675,539.5205135,95.05168557344967,7.80591757,8.584604450551014,7.6372238971983055
-10.699249338134237,54.19823113267107,48.7718749,192.8758871,539.7844317,51.24574514650109,5.177082925,5.8523717189165,5.067037333421797
-12.25068262337134,52.738373849429145,41.10673468,85.89948595,540.3918094,118.48312106715103,6.776361022,7.318243978259259,7.102736931327139
-12.046089836187654,52.93483415613526,20.35960401,137.1641781,539.3568451,91.12198677986603,8.132783314,9.463946459811764,8.414400915504784
-10.072356283001112,54.76947125126201,27.01528663,124.7270759,539.3720754,102.77797724347315,7.741105879,9.215550530990885,8.303300864006639
-18.73837677000002,314.3797856601188,56.79957043,276.8576453,540.3191137,98.1902777672121,6.015823748,6.16851671308798,5.793007057211394
-20.41046366517655,316.4997864083474,47.82774042,305.0160167,540.8479437,110.9867799531963,5.604586641,5.4588959891897755,5.5156788659022284
-20.085012596103446,316.07459353992107,53.18758436,289.2929953,541.8868961,103.14710875077071,5.582248059,5.889267621619884,5.671025061485588
-17.086170085963918,312.4278317773182,37.89248089,117.2570371,541.4364545,24.70139193488896,6.165578703,5.8234373989448205,4.992448786656593
